cardName,cardNumber,cardRarity,cardSubType,cleanName,finishType,marketPrice,setEra,setName,source_file,stage,supertype
Medicham ex - 080/142,080/142,Double Rare,Fighting,Medicham,Holofoil,0.7,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Riolu,081/142,Common,Fighting,Riolu,Reverse Holofoil,0.2,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Riolu,081/142,Common,Fighting,Riolu,Normal,0.14,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Lucario ex,082/142,Double Rare,Fighting,Lucario,Holofoil,0.99,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Mienfoo,083/142,Common,Fighting,Mienfoo,Reverse Holofoil,0.1,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Mienfoo,083/142,Common,Fighting,Mienfoo,Normal,0.06,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Mienshao,084/142,Uncommon,Fighting,Mienshao,Reverse Holofoil,0.14,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Mienshao,084/142,Uncommon,Fighting,Mienshao,Normal,0.03,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Pancham,085/142,Common,Fighting,Pancham,Normal,0.07,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Pancham,085/142,Common,Fighting,Pancham,Reverse Holofoil,0.19,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Diancie,086/142,Uncommon,Fighting,Diancie,Normal,0.05,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Diancie,086/142,Uncommon,Fighting,Diancie,Reverse Holofoil,0.1,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Crabrawler,087/142,Common,Fighting,Crabrawler,Reverse Holofoil,0.12,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Crabrawler,087/142,Common,Fighting,Crabrawler,Normal,0.04,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Falinks,088/142,Common,Fighting,Falinks,Normal,0.1,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Falinks,088/142,Common,Fighting,Falinks,Reverse Holofoil,0.15,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Garganacl ex,089/142,Double Rare,Fighting,Garganacl,Holofoil,0.67,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 2,Pokemon
Koraidon,090/142,Uncommon,Fighting,Koraidon,Reverse Holofoil,0.14,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Koraidon,090/142,Uncommon,Fighting,Koraidon,Normal,0.04,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Gulpin - 091/142,091/142,Common,Darkness,Gulpin,Reverse Holofoil,0.2,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Gulpin - 091/142,091/142,Common,Darkness,Gulpin,Normal,0.1,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Swalot,092/142,Uncommon,Darkness,Swalot,Normal,0.09,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Swalot,092/142,Uncommon,Darkness,Swalot,Reverse Holofoil,0.25,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Pangoro,093/142,Uncommon,Darkness,Pangoro,Normal,0.06,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Pangoro,093/142,Uncommon,Darkness,Pangoro,Reverse Holofoil,0.17,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Impidimp,094/142,Common,Darkness,Impidimp,Normal,0.07,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Impidimp,094/142,Common,Darkness,Impidimp,Reverse Holofoil,0.18,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Morgrem,095/142,Common,Darkness,Morgrem,Normal,0.06,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Morgrem,095/142,Common,Darkness,Morgrem,Reverse Holofoil,0.11,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Grimmsnarl,096/142,Rare,Darkness,Grimmsnarl,Holofoil,0.06,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 2,Pokemon
Grimmsnarl,096/142,Rare,Darkness,Grimmsnarl,Reverse Holofoil,0.14,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 2,Pokemon
Bombirdier,097/142,Common,Darkness,Bombirdier,Normal,0.08,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Bombirdier,097/142,Common,Darkness,Bombirdier,Reverse Holofoil,0.19,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Jirachi,098/142,Uncommon,Metal,Jirachi,Normal,0.18,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Jirachi,098/142,Uncommon,Metal,Jirachi,Reverse Holofoil,0.27,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Klink,099/142,Common,Metal,Klink,Reverse Holofoil,0.19,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Klink,099/142,Common,Metal,Klink,Normal,0.07,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Klang,100/142,Common,Metal,Klang,Normal,0.05,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Klang,100/142,Common,Metal,Klang,Reverse Holofoil,0.13,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Klinklang,101/142,Rare,Metal,Klinklang,Reverse Holofoil,0.18,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 2,Pokemon
Klinklang,101/142,Rare,Metal,Klinklang,Holofoil,0.14,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 2,Pokemon
Meltan - 102/142,102/142,Common,Metal,Meltan,Normal,0.24,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Meltan - 102/142,102/142,Common,Metal,Meltan,Reverse Holofoil,0.26,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Meltan - 103/142,103/142,Common,Metal,Meltan,Reverse Holofoil,0.15,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Meltan - 103/142,103/142,Common,Metal,Meltan,Normal,0.09,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Melmetal,104/142,Rare,Metal,Melmetal,Reverse Holofoil,0.1,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Melmetal,104/142,Rare,Metal,Melmetal,Holofoil,0.06,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Melmetal ex,105/142,Double Rare,Metal,Melmetal,Holofoil,0.61,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Duraludon,106/142,Common,Metal,Duraludon,Normal,0.03,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Duraludon,106/142,Common,Metal,Duraludon,Reverse Holofoil,0.18,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Archaludon - 107/142,107/142,Rare,Metal,Archaludon,Holofoil,0.05,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Archaludon - 107/142,107/142,Rare,Metal,Archaludon,Reverse Holofoil,0.15,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Varoom,108/142,Common,Metal,Varoom,Reverse Holofoil,0.14,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Varoom,108/142,Common,Metal,Varoom,Normal,0.06,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Revavroom,109/142,Uncommon,Metal,Revavroom,Normal,0.04,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Revavroom,109/142,Uncommon,Metal,Revavroom,Reverse Holofoil,0.14,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Orthworm ex - 110/142,110/142,Double Rare,Metal,Orthworm,Holofoil,0.71,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Raging Bolt,111/142,Rare,Dragon,Raging Bolt,Holofoil,0.19,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Raging Bolt,111/142,Rare,Dragon,Raging Bolt,Reverse Holofoil,0.22,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Tauros,112/142,Common,Colorless,Tauros,Normal,0.04,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Tauros,112/142,Common,Colorless,Tauros,Reverse Holofoil,0.15,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Eevee,113/142,Common,Colorless,Eevee,Normal,0.21,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Eevee,113/142,Common,Colorless,Eevee,Reverse Holofoil,0.34,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Hoothoot,114/142,Common,Colorless,Hoothoot,Normal,0.31,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Hoothoot,114/142,Common,Colorless,Hoothoot,Reverse Holofoil,0.84,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Noctowl,115/142,Rare,Colorless,Noctowl,Reverse Holofoil,0.37,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Noctowl,115/142,Rare,Colorless,Noctowl,Holofoil,0.24,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Glameow,116/142,Common,Colorless,Glameow,Normal,0.06,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Glameow,116/142,Common,Colorless,Glameow,Reverse Holofoil,0.14,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Purugly,117/142,Common,Colorless,Purugly,Reverse Holofoil,0.17,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Purugly,117/142,Common,Colorless,Purugly,Normal,0.04,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Fan Rotom,118/142,Common,Colorless,Fan Rotom,Normal,0.09,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Fan Rotom,118/142,Common,Colorless,Fan Rotom,Reverse Holofoil,0.19,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Bouffalant,119/142,Rare,Colorless,Bouffalant,Reverse Holofoil,0.2,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Bouffalant,119/142,Rare,Colorless,Bouffalant,Holofoil,0.21,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Tornadus,120/142,Uncommon,Colorless,Tornadus,Normal,0.04,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Tornadus,120/142,Uncommon,Colorless,Tornadus,Reverse Holofoil,0.1,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Fletchling,121/142,Common,Colorless,Fletchling,Reverse Holofoil,0.16,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Fletchling,121/142,Common,Colorless,Fletchling,Normal,0.13,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Fletchinder,122/142,Common,Colorless,Fletchinder,Normal,0.08,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Fletchinder,122/142,Common,Colorless,Fletchinder,Reverse Holofoil,0.15,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Talonflame,123/142,Uncommon,Colorless,Talonflame,Normal,0.08,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 2,Pokemon
Talonflame,123/142,Uncommon,Colorless,Talonflame,Reverse Holofoil,0.13,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 2,Pokemon
Wooloo,124/142,Common,Colorless,Wooloo,Normal,0.12,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Wooloo,124/142,Common,Colorless,Wooloo,Reverse Holofoil,0.2,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Dubwool,125/142,Uncommon,Colorless,Dubwool,Reverse Holofoil,0.12,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Dubwool,125/142,Uncommon,Colorless,Dubwool,Normal,0.03,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Lechonk,126/142,Common,Colorless,Lechonk,Reverse Holofoil,0.15,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Lechonk,126/142,Common,Colorless,Lechonk,Normal,0.1,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Cyclizar,127/142,Common,Colorless,Cyclizar,Normal,0.07,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Cyclizar,127/142,Common,Colorless,Cyclizar,Reverse Holofoil,0.1,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Terapagos ex - 128/142,128/142,Double Rare,Colorless,Terapagos,Holofoil,0.98,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Antique Cover Fossil,129/142,Common,Trainer - Item,,Normal,0.12,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Antique Cover Fossil,129/142,Common,Trainer - Item,,Reverse Holofoil,0.24,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Antique Root Fossil,130/142,Common,Trainer - Item,,Normal,0.12,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Antique Root Fossil,130/142,Common,Trainer - Item,,Reverse Holofoil,0.29,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Area Zero Underdepths - 131/142,131/142,Uncommon,Trainer - Stadium,,Reverse Holofoil,0.23,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Area Zero Underdepths - 131/142,131/142,Uncommon,Trainer - Stadium,,Normal,0.17,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Briar - 132/142,132/142,Uncommon,Trainer - Supporter,Briar,Normal,0.07,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Briar - 132/142,132/142,Uncommon,Trainer - Supporter,Briar,Reverse Holofoil,0.11,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Crispin - 133/142,133/142,Uncommon,Trainer - Supporter,Crispin,Normal,0.22,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Crispin - 133/142,133/142,Uncommon,Trainer - Supporter,Crispin,Reverse Holofoil,0.65,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Deluxe Bomb,134/142,ACE SPEC Rare,Trainer - Pokemon Tool,,Holofoil,0.44,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Glass Trumpet,135/142,Uncommon,Trainer - Item,,Normal,0.07,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Glass Trumpet,135/142,Uncommon,Trainer - Item,,Reverse Holofoil,0.14,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Grand Tree,136/142,ACE SPEC Rare,Trainer - Stadium,,Holofoil,0.46,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Gravity Gemstone,137/142,Uncommon,Trainer - Pokemon Tool,,Reverse Holofoil,0.13,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Gravity Gemstone,137/142,Uncommon,Trainer - Pokemon Tool,,Normal,0.07,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Kofu - 138/142,138/142,Uncommon,Trainer - Supporter,Kofu,Normal,0.05,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Kofu - 138/142,138/142,Uncommon,Trainer - Supporter,Kofu,Reverse Holofoil,0.12,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Lacey - 139/142,139/142,Uncommon,Trainer - Supporter,Lacey,Reverse Holofoil,0.1,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Lacey - 139/142,139/142,Uncommon,Trainer - Supporter,Lacey,Normal,0.04,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Occa Berry,140/142,Uncommon,Trainer - Pokemon Tool,,Reverse Holofoil,0.12,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Occa Berry,140/142,Uncommon,Trainer - Pokemon Tool,,Normal,0.06,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Payapa Berry,141/142,Uncommon,Trainer - Pokemon Tool,,Reverse Holofoil,0.21,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Payapa Berry,141/142,Uncommon,Trainer - Pokemon Tool,,Normal,0.05,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Sparkling Crystal,142/142,ACE SPEC Rare,Trainer - Pokemon Tool,,Holofoil,0.46,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Bulbasaur,143/142,Illustration Rare,Grass,Bulbasaur,Holofoil,106.21,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Ledian - 144/142,144/142,Illustration Rare,Grass,Ledian,Holofoil,4.5,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Lileep - 145/142,145/142,Illustration Rare,Grass,Lileep,Holofoil,6.27,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Turtonator - 146/142,146/142,Illustration Rare,Fire,Turtonator,Holofoil,3.78,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Raboot - 147/142,147/142,Illustration Rare,Fire,Raboot,Holofoil,6.53,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Squirtle,148/142,Illustration Rare,Water,Squirtle,Holofoil,119.7,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Crabominable - 149/142,149/142,Illustration Rare,Water,Crabominable,Holofoil,2.54,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Joltik - 150/142,150/142,Illustration Rare,Lightning,Joltik,Holofoil,6.03,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Zeraora - 151/142,151/142,Illustration Rare,Lightning,Zeraora,Holofoil,10.32,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Milcery - 152/142,152/142,Illustration Rare,Psychic,Milcery,Holofoil,14.18,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Meditite - 153/142,153/142,Illustration Rare,Fighting,Meditite,Holofoil,7.31,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Gulpin - 154/142,154/142,Illustration Rare,Darkness,Gulpin,Holofoil,10.92,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Archaludon - 155/142,155/142,Illustration Rare,Metal,Archaludon,Holofoil,2.93,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Hydrapple ex - 156/142,156/142,Ultra Rare,Grass,Hydrapple,Holofoil,1.79,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 2,Pokemon
Cinderace ex - 157/142,157/142,Ultra Rare,Fire,Cinderace,Holofoil,3.27,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 2,Pokemon
Lapras ex - 158/142,158/142,Ultra Rare,Water,Lapras,Holofoil,5.34,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Galvantula ex - 159/142,159/142,Ultra Rare,Lightning,Galvantula,Holofoil,1.84,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Dachsbun ex - 160/142,160/142,Ultra Rare,Psychic,Dachsbun,Holofoil,3.09,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Medicham ex - 161/142,161/142,Ultra Rare,Fighting,Medicham,Holofoil,1.25,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Orthworm ex - 162/142,162/142,Ultra Rare,Metal,Orthworm,Holofoil,1.18,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Briar - 163/142,163/142,Ultra Rare,Trainer - Supporter,Briar,Holofoil,1.98,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Crispin - 164/142,164/142,Ultra Rare,Trainer - Supporter,Crispin,Holofoil,13.84,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Kofu - 165/142,165/142,Ultra Rare,Trainer - Supporter,Kofu,Holofoil,1.16,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Lacey - 166/142,166/142,Ultra Rare,Trainer - Supporter,Lacey,Holofoil,2.4,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Hydrapple ex - 167/142,167/142,Special Illustration Rare,Grass,Hydrapple,Holofoil,21.22,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 2,Pokemon
Galvantula ex - 168/142,168/142,Special Illustration Rare,Lightning,Galvantula,Holofoil,16.45,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Dachsbun ex - 169/142,169/142,Special Illustration Rare,Psychic,Dachsbun,Holofoil,81.66,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Stage 1,Pokemon
Terapagos ex - 170/142,170/142,Special Illustration Rare,Colorless,Terapagos,Holofoil,33.27,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Briar - 171/142,171/142,Special Illustration Rare,Trainer - Supporter,Briar,Holofoil,12.08,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Lacey - 172/142,172/142,Special Illustration Rare,Trainer - Supporter,Lacey,Holofoil,17.05,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Terapagos ex - 173/142,173/142,Hyper Rare,Colorless,Terapagos,Holofoil,11.01,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,Basic,Pokemon
Area Zero Underdepths - 174/142,174/142,Hyper Rare,Trainer - Stadium,,Holofoil,12.72,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Bravery Charm,175/142,Hyper Rare,Trainer - Pokemon Tool,,Holofoil,5.14,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,Trainer
Stellar Crown Premium Checklane Blister [Roaring Moon],,,,,Normal,13.14,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,unknown
Stellar Crown Premium Checklane Blister [Iron Thorns],,,,,Normal,13.07,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,unknown
Stellar Crown Booster Bundle Case,,,,,,,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,unknown
Stellar Crown Premium Checklane Blister [Miraidon],,,,,,,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,unknown
Stellar Crown Premium Checklane Blister [Koraidon],,,,,Normal,20.53,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,unknown
Stellar Crown Half Booster Box,,,,,Normal,,Scarlet & Violet,Stellar Crown,sv07_stellar_crown_cleaned.csv,,unknown
Surging Sparks Build & Battle Box,,,,,Normal,55.63,Scarlet & Violet,Surging Sparks,sv08_surging_sparks_cleaned.csv,,unknown
Surging Sparks Build & Battle Box Display,,,,,Normal,385.77,Scarlet & Violet,Surging Sparks,sv08_surging_sparks_cleaned.csv,,unknown
Surging Sparks Sleeved Booster Pack,,,,,Normal,9.56,Scarlet & Violet,Surging Sparks,sv08_surging_sparks_cleaned.csv,,unknown
